id,name,types,front_default,front_shiny,back_default,back_shiny,official_artwork
753,fomantis,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/753.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/753.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/753.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/753.png
754,lurantis,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/754.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/754.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/754.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/754.png
755,morelull,"grass, fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/755.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/755.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/755.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/755.png
756,shiinotic,"grass, fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/756.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/756.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/756.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/756.png
757,salandit,"poison, fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/757.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/757.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/757.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/757.png
758,salazzle,"poison, fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/758.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/758.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/758.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/758.png
759,stufful,"normal, fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/759.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/759.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/759.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/759.png
760,bewear,"normal, fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/760.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/760.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/760.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/760.png
761,bounsweet,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/761.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/761.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/761.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/761.png
762,steenee,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/762.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/762.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/762.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/762.png
763,tsareena,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/763.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/763.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/763.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/763.png
764,comfey,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/764.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/764.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/764.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/764.png
765,oranguru,"normal, psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/765.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/765.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/765.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/765.png
766,passimian,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/766.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/766.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/766.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/766.png
767,wimpod,"bug, water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/767.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/767.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/767.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/767.png
768,golisopod,"bug, water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/768.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/768.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/768.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/768.png
769,sandygast,"ghost, ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/769.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/769.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/769.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/769.png
770,palossand,"ghost, ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/770.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/770.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/770.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/770.png
771,pyukumuku,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/771.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/771.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/771.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/771.png
772,type-null,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/772.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/772.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/772.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/772.png
773,silvally,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/773.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/773.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/773.png
774,minior-red-meteor,"rock, flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/774.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/774.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/774.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/774.png
775,komala,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/775.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/775.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/775.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/775.png
776,turtonator,"fire, dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/776.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/776.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/776.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/776.png
777,togedemaru,"electric, steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/777.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/777.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/777.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/777.png
778,mimikyu-disguised,"ghost, fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/778.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/778.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/778.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/778.png
779,bruxish,"water, psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/779.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/779.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/779.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/779.png
780,drampa,"normal, dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/780.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/780.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/780.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/780.png
781,dhelmise,"ghost, grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/781.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/781.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/781.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/781.png
782,jangmo-o,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/782.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/782.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/782.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/782.png
783,hakamo-o,"dragon, fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/783.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/783.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/783.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/783.png
784,kommo-o,"dragon, fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/784.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/784.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/784.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/784.png
785,tapu-koko,"electric, fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/785.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/785.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/785.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/785.png
786,tapu-lele,"psychic, fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/786.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/786.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/786.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/786.png
787,tapu-bulu,"grass, fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/787.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/787.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/787.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/787.png
788,tapu-fini,"water, fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/788.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/788.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/788.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/788.png
789,cosmog,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/789.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/789.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/789.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/789.png
790,cosmoem,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/790.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/790.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/790.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/790.png
791,solgaleo,"psychic, steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/791.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/791.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/791.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/791.png
792,lunala,"psychic, ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/792.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/792.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/792.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/792.png
793,nihilego,"rock, poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/793.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/793.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/793.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/793.png
794,buzzwole,"bug, fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/794.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/794.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/794.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/794.png
795,pheromosa,"bug, fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/795.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/795.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/795.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/795.png
796,xurkitree,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/796.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/796.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/796.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/796.png
797,celesteela,"steel, flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/797.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/797.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/797.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/797.png
798,kartana,"grass, steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/798.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/798.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/798.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/798.png
799,guzzlord,"dark, dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/799.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/799.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/799.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/799.png
800,necrozma,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/800.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/800.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/800.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/800.png
801,magearna,"steel, fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/801.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/801.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/801.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/801.png
802,marshadow,"fighting, ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/802.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/802.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/802.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/802.png
803,poipole,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/803.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/803.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/803.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/803.png
804,naganadel,"poison, dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/804.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/804.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/804.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/804.png
805,stakataka,"rock, steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/805.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/805.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/805.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/805.png
806,blacephalon,"fire, ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/806.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/806.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/806.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/806.png
807,zeraora,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/807.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/807.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/807.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/807.png
808,meltan,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/808.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/808.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/808.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/808.png
809,melmetal,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/809.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/809.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/809.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/809.png
810,grookey,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/810.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/810.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/810.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/810.png
811,thwackey,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/811.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/811.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/811.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/811.png
812,rillaboom,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/812.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/812.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/812.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/812.png
